book_title,male_characters,male_characters_names,female_characters,female_characters_names,none,unknown_gender_names,authors_sex
1883_molesworth-the-boys-and-i-a-childs-story-for-children,4,"['horace', 'partridge', 'pierson', 'uncle geoff']",5,"['marie', 'audrey', 'racey', 'miss doldy', 'miss goldy']",0,[],female
1905_meade-a-plain-girl,17,"['squibs', 'fray', 'heinrich', 'jim', 'squire', 'sophocles', 'wallis', 'salviati', 'squire aldyce', 'fraulein schumacher', 'von marlo', 'master alex', 'twopenny tube', 'master charley', 'uncle charles', 'professor grant', 'mademoiselle wrex']",39,"['agnes', 'hermione', 'hannah', 'knight', 'gussie', 'easter', 'rita', 'baroness', 'dearie', 'justine', 'fhemie', 'augusta', 'calais', 'nancy', 'rosalind', 'comtesse', 'lilian st leger', 'mrs grant', 'baroness elfreda', 'mrs moore', 'rita swan', 'augusta moore', 'lady lilian', 'lady anne churton', 'miss grace', 'hermione aldyce', 'miss donnithorne', 'miss grant', 'comtesse riki', 'rachel grant', 'miss rachel', 'agnes swan', 'miss grace donnithorne', 'grace donnithorne', 'miss dumps', 'lady anne', 'rosalind mayhew', 'mrs frazer', 'bella vista']",2,"['gablestein', 'holgarten']",female
1890_meade-the-honorable-miss-a-story-of.an-old-fashioned-town,25,"['hunt', 'rector', 'albert', 'jove', 'davis', 'sam', 'gusty', 'peter', 'loftie', 'bayard', 'perry', 'mab', 'gus', 'morris', 'augustus', 'albert bell', 'mr hart', 'rosendale manor', 'mr jones', 'major bertram', 'mr ingram', 'matty bell', 'loftus bertram', 'come kitty', 'captain bertram']",43,"['jane', 'mabel', 'alice', 'kate', 'hannah', 'thursdays', 'polly', 'jessie', 'martha', 'nina', 'eureka', 'susan', 'sophy', 'trixie', 'lucy', 'tester', 'clara', 'mabel bertram', 'josephine hart', 'miss daisy', 'miss peters', 'miss meadowsweet', 'lady georgiana', 'miss beatrice', 'miss maria', 'miss josephine', 'martha butler', 'alice bell', 'catherine bertram', 'miss matty', 'mary anne', 'miss catherine', 'lady verney', 'tilly bell', 'miss catherine bertram', 'beatrice meadowsweet', 'miss bells', 'polly jenkins', 'mrs meadowsweet', 'daisy jenkins', 'miss bee', 'sophy bell', 'miss matty bell']",9,"['beatricite', 'middlemass', 'jenkinses', 'rectory', 'hartites', 'rosendale', 'northbury', 'benjafield', 'beatricites']",female
1856_yonge-the-daisy-chain-or-aspirations,113,"['claude', 'hoxton', 'harvey', 'jack', 'eton', 'tommy', 'dick', 'francois', 'orion', 'toby', 'fidele', 'roman', 'ned', 'sam', 'rollo', 'george', 'gospel', 'tom', 'charles', 'william', 'sophocles', 'forder', 'halls', 'grey', 'noah', 'aubrey', 'horace', 'ashe', 'bruce', 'posthumus', 'alan', 'shakespeare', 'whitford', 'alexander', 'caractacus', 'colin', 'scot', 'ulysses', 'owen', 'apollo', 'euripides', 'hector', 'wight', 'atalantis', 'miltiades', 'james', 'smith', 'dogberry', 'decius', 'jem', 'claudius', 'undine', 'ritchie', 'edward', 'david', 'sir henry walkinghame', 'norman may', 'sir matthew fleet', 'harry may', 'did margaret', 'mr holloway', 'reverend sir', 'mr ballhatchet', 'jem jennings', 'mr charles wilmot', 'edward anderson', 'nicholas randall', 'george larkins', 'john taylor', 'mr ernescliffe', 'vana gloria', 'mr harrison', 'mr tomkins', 'mr ward', 'decius mus', 'mr bramshaw', 'alan ernescliffe', 'lord cosham', 'master thomas', 'sir matthew', 'mr hazlewood', 'charles cheviot', 'norman ethel', 'mr richard', 'mr wllmot', 'mr nicolson', 'sam axworthy', 'master harry', 'mr norman', 'norman norman', 'harvey anderson', 'uncle arnott', 'mr wilmot', 'mr esdaile', 'wild sports', 'captain gordon', 'mr ogilvie', 'mr everard', 'mr edward wilmot', 'willie brown', 'george herbert', 'sir henry', 'bishop whichcote', 'hector ernescliffe', 'mr ramsden', 'ned anderson', 'tom may', 'aubrey spencer', 'mr richard may', 'dick may', 'will adams', 'norman ogilvie', 'mr larkins']",71,"['maggie', 'jane', 'jenny', 'blanche', 'mackenzie', 'nipen', 'fanny', 'peg', 'una', 'louisa', 'polly', 'marjorie', 'marie', 'mat', 'easter', 'gertrude', 'margarita', 'frenchwoman', 'susan', 'coralie', 'agatha', 'lucy', 'cherry', 'daisy', 'alcestis', 'anne', 'jill', 'etheldred', 'flora ethel', 'lucy taylor', 'misses anderson', 'mrs ledwich', 'poor may', 'miss mary', 'aunt flora', 'miss flora', 'gertrude margaret', 'miss winter', 'poor harry', 'miss walkingham', 'little meta', 'miss boulder', 'lyra innocentium', 'louisa anderson', 'market stoneborough', 'poor norman', 'miss rich', 'miss walkinghame', 'mary hale', 'miss anderson', 'flora may', 'jane taylor', 'etheldred may', 'jane sparks', 'miss bracy', 'fanny anderson', 'poor mary', 'ethel norman', 'lady leonora', 'cherry elwood', 'margaret norman', 'poor ethel', 'leonora langdale', 'lady leonora langdale', 'daisy chain', 'thy name', 'miss may', 'miss ethel', 'miss margaret', 'lady glenbracken', 'venus victrix']",17,"['settlesham', 'fordholm', 'unready', 'ballompre', 'abbotstoke', 'bellairs', 'britons', 'alcaics', 'cocksmoor', 'maplewood', 'groveswood', 'drydale', 'flodden', 'perkinson', 'hoxtons', 'abbotstoke grange', 'stoneborough minster']",female
1876_molesworth-carrots-just-a-little-boy,7,"['gip', 'mott', 'cecil', 'pau', 'jack', 'master carrots', 'captain desart']",6,"['louise', 'floss', 'bessie', 'sybil', 'dot', 'miss flossie']",1,['sandyshore'],female
1912_nesbit-the-magic-world,11,"['strong', 'james', 'maurice', 'kenneth', 'magician', 'ken', 'fortunatus', 'taykin', 'lord hugh', 'white witch', 'mr basingstoke']",4,"['aura', 'alison', 'jane', 'belinda']",0,[],female
1883_ewing-marys-meadow-and-other-tales-of-fields-and-flowers,24,"['james', 'raphael', 'dos', 'squire', 'arthur', 'solomon', 'christopher', 'chambers', 'francis', 'michael', 'harry', 'chris', 'hobbs', 'parkinson', 'john', 'alphonse karr', 'weeding woman', 'foolish cowslip', 'peter paul', 'brother benedict', 'uncle jacob', 'mr warner', 'jack frost', 'godfather time']",19,"['adela', 'bessy', 'sunflowers', 'leena', 'jael', 'sunflower', 'mary', 'anna', 'crane', 'miss margery', 'vrow schmidt', 'little mother', 'miss grace', 'lady catherine', 'mary meadow', 'honest root', 'earthly paradise', 'queen anne', 'aunt catherine']",3,"['nonsuch', 'herbarist', 'honestest root']",female
1861_yonge-the-stokesley-secret,28,"['samuel', 'sam', 'george', 'grosvenor', 'euclid', 'david', 'ben', 'georgy', 'harry', 'osmond', 'davy', 'toby', 'johnnie', 'martin', 'ramilies', 'master davie', 'sam henry', 'uncle john', 'mr carey', 'mr merrifield', 'richard ii', 'farmer grice', 'george bowles', 'mr greville', 'osmond greville', 'toby fillpot', 'captain merrifield', 'colonel carey']",31,"['georgie', 'thy', 'hannah', 'rhoda', 'sarah', 'nurse', 'dora', 'sukey', 'mildred', 'calliope', 'sally', 'sue', 'christabel', 'annie', 'bessie', 'anne', 'bet', 'elizabeth', 'betty', 'susie', 'mary', 'susan', 'bess', 'nurse freeman', 'miss fosbrook', 'miss croaker', 'aunt alice', 'poor hal', 'hannah higgins', 'miss merrifield', 'christabel angela']",3,"['grandmamma', 'munsterthal', 'purday']",female
1908_burnett-the-good-wolf,6,"['tim', 'ark', 'barty', 'noah', 'good wolf', 'mr wolf']",1,['snow feast'],0,[],female
1857_browne-grannys-wonderful-chair,10,"['pounce', 'spy', 'scrub', 'spare', 'screw', 'prince wisewit', 'king winwealth', 'wary will', 'reckoning robin', 'squire trusty']",8,"['snowflower', 'childe charity', 'princess greedalind', 'queen wantall', 'dame frostyface', 'faith feignless', 'lady greensleeves', 'dame civil']",7,"['tinseltoes', 'hardhands', 'loveleaves', 'buttertongue', 'drypenny', 'woodwender', 'fairfeather']",female
1898_meade-the-girls-of-st-wodes,18,"['cologne', 'ericson', 'jim', 'llewellyn', 'herodotus', 'dan', 'virgil', 'lew', 'rupert', 'fowler', 'parker', 'leslie gilroy', 'fox buildings', 'her majesty', 'mr essex', 'rupert colchester', 'mr forrest', 'mr colchester']",44,"['hester', 'kitty', 'florrie', 'jane', 'ann', 'sydney', 'jenny', 'janie', 'wingfield', 'lettie', 'elfreda', 'annie', 'mabel', 'letitia', 'marjory', 'marjorie', 'alice', 'belle', 'susan', 'esther', 'bach', 'miss fox', 'miss penrose', 'jane heriot', 'miss payne', 'maida vale', 'miss heriot', 'aunt helen', 'miss chetwynd', 'miss lauderdale', 'miss maple', 'miss acheson', 'eileen chetwynd', 'miss leslie', 'miss gilroy', 'marjorie chetwynd', 'miss ross', 'miss eileen', 'florrie smart', 'annie colchester', 'miss colchester', 'belle acheson', 'miss leslie gilroy', 'miss frere']",1,['musophilus'],female
1910_meade-sue-a-little-heroine,25,"['james', 'pickles', 'george', 'peter', 'ronald', 'william', 'jamie', 'ronnie', 'giles', 'simeon', 'mr harris', 'major harvey', 'father john', 'john atkins', 'james price', 'peter harris', 'ronald harvey', 'god himself', 'simeon stylites', 'uncle stephen', 'giles mason', 'lord christ', 'big ben', 'george anderson', 'mr harvey']",15,"['agnes', 'mammy', 'cinderella', 'sue', 'eleanor', 'georgina', 'anne', 'cricket', 'nutmeg', 'mammy warren', 'mrs anderson', 'mary jones', 'connie connie', 'agnes coppenger', 'connie harris']",3,"['woice', 'lunnun', 'lunnon']",female
1900_meade-a-plucky-girl,28,"['james', 'robert', 'home', 'jim', 'albert', 'macalister', 'anderson', 'solomon', 'jenkins', 'scofield', 'henry', 'wilmot', 'paul', 'fuller', 'james randolph', 'mr hardcastle', 'mr walters', 'albert fanning', 'jim randolph', 'graham square', 'sumner place', 'god himself', 'mr pattens', 'captain furlong', 'paternoster row', 'mr randolph', 'russell square', 'sir henry severn']",20,"['jane', 'mayfair', 'emma', 'providence', 'berlin', 'mummy', 'mary', 'jasmine', 'lady thesiger', 'marion armstrong', 'miss armstrong', 'nurse marion', 'miss wickham', 'jasmine thesiger', 'miss mullins', 'victoria cross', 'miss jane mullins', 'jane mullins', 'miss mitford', 'miss westenra wickham']",4,"['bloomsbury', 'allthorp', 'westenra', 'westenra wickham']",female
1888_burnett-sara-crewe,5,"['mr carmichael', 'uncle tom', 'large family', 'select seminary', 'mr carrisford']",7,"['sara', 'hindustani', 'emily', 'missy', 'miss minchin', 'marie antoinette', 'miss amelia']",1,['ermengarde'],female
1907_nesbit-the-enchanted-castle,21,"['james', 'phoebus', 'jimmy', 'george', 'johnson', 'ciel', 'jimminy', 'gerald', 'halloa', 'conway', 'holmes', 'bates', 'jerry', 'zeus', 'dionysus', 'hermes', 'lord yalding', 'sir rupert', 'ugly wuglies', 'mr jefferson', 'ugly wugly']",18,"['beauty', 'ugli', 'eliza', 'hebe', 'psyche', 'flora', 'hera', 'cathy', 'mademoiselle', 'kathleen', 'farewell', 'puss cat', 'mabel prowse', 'lady yalding', 'aunt emily', 'mademoiselle rapunzel', 'share broker', 'beauty mabel']",1,['liddlesby'],female
1905_nesbit-new-treasure-seekers-or-the-bastable-children-in-search-of-a-fortune,8,"['jake', 'pincher', 'dicky', 'bates', 'jim', 'albert', 'oswald', 'sir james']",5,"['alice', 'chloe', 'dora', 'ship', 'miss sandal']",1,['bastables'],female
1876_ewing-six-to-sixteen-a-story-for-girls,31,"['growler', 'nature', 'clem', 'semitic', 'clive', 'duc', 'pincher', 'neddy', 'major', 'thomas', 'jack', 'papa', 'monsieur', 'scotch', 'bustle', 'milliner', 'clement', 'edward', 'adolphe', 'album', 'mr henley', 'mr vandaleur', 'arthur curling', 'mr george', 'colonel buller', 'mr arkwright', 'major buller', 'captain abercrombie', 'mr gordon', 'mr abercrombie', 'uncle buller']",27,"['lucy', 'marguerite', 'emma', 'margery', 'elspeth', 'adelaide', 'vine', 'keziah', 'margaret', 'madame', 'victoire', 'bridget', 'jeanette', 'ayah', 'miss perry', 'miss ellen', 'poor matilda', 'miss lining', 'miss eleanor', 'miss mulberry', 'nurse brown', 'miss ellen mulberry', 'eleanor arkwright', 'miss vandaleur', 'aunt theresa', 'miss martin', 'miss airlie']",3,"['leadbetter', 'saucebox', 'riflebury']",female
1850_sherwood-the-young-lord-and-other-tales-to-which-is-added-victorine-durocher,25,"['seigneur', 'baronne', 'baron', 'salency', 'victorine', 'picardy', 'charles', 'william', 'valmont', 'monsieur', 'frank', 'grenoble', 'basil', 'scripture', 'arthur', 'dorsain d', 'monsieur delsac', 'lord sereton', 'mr mannering', 'mr sidney', 'mr vernon', 'charles sidney', 'uncle dorsain', 'monsieur le prieur', 'thomas bennett']",19,"['rosieres', 'pauline', 'felicie', 'delphine', 'harriet', 'rosiere', 'peggy', 'mimi', 'madame', 'lisette', 'mary', 'margoton', 'harriet mannering', 'dearest caliste', 'margoton durocher', 'madame goton', 'madame delsac', 'madame durocher', 'felicie durand']",1,['salenciens'],female
1889_tytler-a-house-full-of-girls,35,"['rector', 'wilkins', 'redcross', 'ned', 'ord', 'cyril', 'harry', 'beauchamp', 'growler', 'tray', 'honeyman', 'jonathan', 'torchon', 'burnet', 'beauchamps', 'mr tom', 'mr st foy', 'tom robinson', 'welby square', 'cyril carey', 'mr carey', 'mr robinson', 'mr charles robinson', 'mr tom robinson', 'james carey', 'mr newton', 'misses stone', 'redcross manor', 'poor mr carey', 'harry ironside', 'mr foljambe', 'ned hewett', 'mr pemberton', 'colonel russell', 'headley grange']",45,"['hester', 'maisie', 'markham', 'ella', 'fanny', 'kate', 'maria', 'bella', 'annie', 'susan', 'lucy', 'providence', 'rose', 'alcestis', 'thirza', 'phyllis', 'queen charlotte', 'annie millar', 'jenny coppock', 'thirza dyer', 'miss franklin', 'miss rose millar', 'miss lucilla', 'rose millar', 'aunt penny', 'miss lascelles', 'miss dora', 'bell hewett', 'queen elizabeth', 'dora millar', 'miss burridge', 'miss stone', 'fanny russell', 'lady mary', 'barbara franklin', 'lucy hewett', 'phyllis carey', 'miss ironside', 'miss may', 'may millar', 'miss vanhansen', 'ella carey', 'keturah vanhansen', 'miss sill', 'hester jennings']",3,"['robarts', 'admetus', 'woodleigh']",female
1882_delaramee-bimbi,46,"['albrecht', 'waldo', 'raffaelle', 'castello', 'munich', 'urbino', 'findelkind', 'waldmar', 'theodoric', 'veit', 'berg', 'nurnberg', 'stefan', 'guidobaldo', 'haarlem', 'hofer', 'gubbio', 'pesaro', 'katte', 'danube', 'timoteo', 'luca', 'cordova', 'savoie', 'berengario', 'lampblack', 'gonzaga', 'christof', 'rosenheim', 'maestro benedetto', 'august strehla', 'signor giovanni', 'don giorgio', 'signor benedetto', 'messer ronconi', 'karl strehla', 'augustin hirschvogel', 'ser benedetto', 'giovanni sanzio', 'messer benedetto', 'maestro benedetto ronconi', 'old world', 'messer giovanni', 'kaiser max', 'maestro giorgio', 'castel durante']",19,"['dorothea', 'faenza', 'madonna', 'ermengilda', 'esther', 'zell', 'louise', 'leoni', 'sevres', 'vienna', 'meissen', 'zirl', 'rosa', 'rose madder', 'signer benedetto', 'poor pacifica', 'rosa indica', 'santa claus', 'rosa damascena']",9,"['jenbach', 'marienplatz', 'arlberg', 'sprugg', 'banksiae', 'niphetos', 'banksia', 'martinswand', 'sonnstein']",female
1896_molesworth-philippa,8,"['palden', 'charley', 'bernard', 'solomon', 'michael', 'wold', 'bernard gresham', 'michael gresham']",9,"['marlby', 'evey', 'evelyn', 'maida', 'merle', 'philippa', 'miss raynsworth', 'miss lermont', 'mrs lermont']",1,['headfort'],female
1894_everett_green-the-secret-chamber-at-chad,15,"['chadwick', 'julian', 'warbel', 'ralph', 'saviour', 'bertram', 'henry', 'edred', 'sir oliver', 'lord mortimer', 'sir edward chadwell', 'sir oliver chadgrove', 'brother emmanuel', 'dean colet', 'brother fabian']",3,"['yea', 'benedictine', 'lady chadgrove']",5,"['chadwater', 'lollards', 'lollard', 'beaumaris', 'lollardism']",female
1853_yonge-the-heir-of-redclyffe,91,"['ovis', 'triton', 'raffaelle', 'colico', 'charlie', 'becket', 'jenkins', 'genoese', 'leal', 'paul', 'aeneas', 'felix', 'sam', 'sondrio', 'tom', 'william', 'shakspeare', 'proteus', 'ben', 'sebastian', 'southey', 'bellagio', 'allonby', 'byron', 'robert', 'todd', 'deloraine', 'robin', 'maurice', 'arnaud', 'corfu', 'ashen', 'apollo', 'hem', 'james', 'milan', 'jem', 'sintram', 'whiteface', 'edward', 'dickens', 'mr brownlow', 'jonas ledbury', 'archdeacon morville', 'lord kilcoran', 'fra cristoforo', 'guy charles', 'mr potts', 'jack white', 'philip morville', 'lord thorndale', 'mr dixon', 'mr wellwood', 'mr philip', 'mr harrison', 'mr markham', 'guy morville', 'mr edmonstone', 'tom harewood', 'mr redford', 'james ross', 'james thorndale', 'ben robinson', 'sir hugh', 'jem ledbury', 'harry graham', 'harmonious blacksmith', 'mr gordon', 'mr brown', 'charles edmonstone', 'sir galahad', 'captain morville', 'master philip', 'sir guy', 'mr morville', 'captain morvilles', 'mr gregson', 'colonel deane', 'mr ross', 'cavaliere guido', 'mr lascelles', 'mr grey', 'mr shene', 'sebastian dixon', 'mr fielder', 'mr ashford', 'mr morris', 'captain wellwood', 'james robinson', 'de courcy', 'king charles']",47,"['jane', 'margaret', 'signora', 'venus', 'elizabeth', 'marianne', 'fanny', 'madonna', 'ellen', 'lucia', 'joan', 'hollywell', 'easter', 'amy', 'vicenza', 'varenna', 'mary', 'achates', 'susan', 'eva', 'anne', 'verena', 'helen', 'jenny robinson', 'mrs edmonstone', 'miss wellwood', 'lady thorndale', 'miss alston', 'amabel edmonstone', 'lady eveleen', 'lady kilcoran', 'margaret morville', 'poor markham', 'childe harold', 'aunt charlotte', 'poor thorndale', 'lady mabel edmonstone', 'laura edmonstone', 'lady mabel', 'margaret henley', 'mary ross', 'marianne dixon', 'miss amabel', 'laura laura', 'louisa harper', 'poor laura', 'miss morville']",11,"['thalaba', 'redclyffe', 'valtelline', 'moorworth', 'petrarch', 'giaour', 'halroyd', 'dombey', 'stylehurst', 'recoara', 'coombe prior']",female
1894_everett_green-the-lost-treasure-of-trevlyn-a-story-of-the-days-of-the-gunpowder-plot,48,"['tyrrel', 'jacob', 'papist', 'nicholas', 'henry', 'peter', 'philip', 'thomas', 'abraham', 'romanist', 'dobbin', 'walter', 'guido', 'cuthbert', 'earl', 'rupert', 'joshua', 'anthony', 'martin', 'james', 'pope', 'viscount', 'fiddle', 'budge row', 'lord culverhouse', 'martin holt', 'lord andover', 'master robert catesby', 'anthony cole', 'walter cole', 'master catesby', 'cuthbert trevlyn', 'jacob dyson', 'robert catesby', 'master thomas percy', 'sir richard trevlyn', 'hammerton heath', 'long robin', 'guido fawkes', 'trevlyn chase', 'master kay', 'sir richard', 'father urban', 'abraham dyson', 'master harlow', 'nicholas trevlyn', 'sir robert', 'master anthony cole']",29,"['keziah', 'kezzie', 'ellen', 'tresham', 'cecilia', 'miriam', 'bessie', 'bridget', 'joanna', 'esther', 'martha', 'jemima', 'rachel', 'petronella', 'cherry', 'alsatia', 'mistress susan', 'queen bess', 'prudence dyson', 'lady frances', 'ellen wyvern', 'mistress kate', 'mistress dowsabel', 'keren happuch', 'trevlyn trevlyn', 'aunt dowsabel', 'mary stuart', 'lady humbert', 'aunt susan']",3,"['episcopal', 'whitefriars', 'popery']",female
1906_nesbit-the-story-of-the-amulet,25,"['robert', 'panther', 'tyre', 'guards', 'lemmings', 'squirrel', 'amulet', 'moses', 'cooke', 'carter', 'sammy', 'pharaoh', 'cyril', 'poseidon', 'rekh', 'citizenship', 'fitzroy', 'daddy', 'roman', 'babylon', 'divine father', 'julius caesar', 'cyril robert anthea', 'stock exchange', 'ancient history']",8,"['atlantis', 'kew', 'jane', 'madeira', 'ma', 'venus', 'marcella', 'mulberry bush']",6,"['discobolos', 'britons', 'pheles', 'psammead', 'baalbec', 'megatheriums']",female
1897_meade-wild-kitty,25,"['fido', 'pointer', 'forbes', 'sam', 'fred', 'joe', 'steward', 'maurice', 'paddy', 'jim', 'kit', 'leopard', 'macpherson', 'fred denvers', 'mr harley', 'blarney stone', 'county donegal', 'rule iv', 'wild kitty', 'castle malone', 'paddy wheel', 'harley grove', 'god himself', 'squire malone', 'sam raynes']",40,"['maggie', 'alice', 'laurie', 'bessie', 'jessie', 'bridget', 'coulin', 'car', 'judy', 'caroline', 'annie', 'mary', 'pat', 'gwin', 'agnes', 'florrie', 'matilda', 'daneen', 'miss sherrard', 'miss elma', 'miss honora', 'poor elma', 'mary davies', 'marcia tyndal', 'miss lewis', 'miss helma', 'alice denvers', 'miss harley', 'mrs lewis', 'gwin harley', 'poor kitty', 'miss carrie', 'florrie raynes', 'aunt charlotte', 'agnes moore', 'elma lewis', 'miss malone', 'miss worrick', 'kitty malone', 'aunt honora']",3,"['ballyshannon', 'saltbury', 'hodgsons']",female
1877_molesworth-the-cuckoo-clock,4,"['dermot', 'mr kneebreeches', 'master phil', 'mr crouch']",4,"['eileen', 'dorcas', 'griselda', 'aunt grizzel']",1,['mswyne'],female
1890_molesworth-robin-redbreast-a-story-for-girls,11,"['jass', 'marmaduke', 'greens', 'green', 'hedge end', 'lord elvedon', 'marmaduke denison', 'robin redbreast', 'master eugene', 'uncle marmy', 'colonel mildmay']",28,"['francie', 'basse', 'phebe', 'eugenia', 'margaret', 'jassie', 'bessie', 'camilla', 'frances', 'miss mildmay', 'miss jacinth', 'alison mildmay', 'lady myrtle', 'miss alison mildmay', 'mrs denison', 'lady myrtle goodacre', 'jacinth mildmay', 'mrs mildmay', 'aunt alison', 'prissy beckingham', 'aunt flora', 'brook bank', 'mrs burton', 'bessie harper', 'market square place', 'camilla harper', 'misses scarlett', 'miss scarlett']",3,"['stannesley', 'aldersmere', 'barmettle']",female
1907_meade-the-little-school-mothers,20,"['jim', 'cecil', 'peter', 'sparkie', 'bo', 'ralph', 'robin', 'bluefeather', 'bobbie', 'harry', 'frost', 'edward', 'dobbin', 'mr starling', 'ralph durrant', 'cecil amberley', 'sea gull', 'malcolm durrant', 'edward starling', 'curly pate']",40,"['patty', 'pattie', 'constance', 'cora', 'anastasia', 'vivian', 'janie', 'flavia', 'maria', 'robina', 'polly', 'miriam', 'annie', 'frederica', 'violet', 'nettle', 'poor jane', 'cissie price', 'rose amberley', 'mrs pyke', 'frederica chetwold', 'agnes winter', 'mrs joseph', 'poor harriet', 'robina starling', 'patience chetwold', 'mrs temple', 'miss ford', 'aunt felice', 'aunt felicia', 'miss felicia', 'harriet harriet', 'mrs starling', 'constance amberley', 'mrs burton', 'jane bush', 'miss jennings', 'vivian amberley', 'miss devigny', 'miss sparke']",1,['wobbin'],female
1872_meade-scamp-and-i-a-story-of-city-by-ways,15,"['jim', 'scamp', 'edgar', 'adam', 'saviour', 'swan', 'jerry', 'willie', 'saint giles', 'buckingham palace', 'jenks dick', 'god himself', 'epsom downs', 'william jenks', 'buxton ward']",13,"['maxey', 'janey', 'eve', 'nazareth', 'heve', 'annie', 'flo', 'my christ', 'miss mary graham', 'flo darrell', 'miss mary', 'lady countess', 'mrs jenks']",1,['bucknam palace'],female
1895_molesworth-the-carved-lions,9,"['sis', 'crowley', 'haddie', 'haddon', 'fernley', 'mr cranston', 'green bank', 'great mexington', 'mr raby']",10,"['lydia', 'myra', 'aunty', 'susan', 'geraldine', 'miss aspinall', 'miss fenmore', 'miss ledbury', 'miss fryer', 'aunty etta']",0,[],female
1863_tucker-the-crown-of-success,23,"['alphabet', 'preposition', 'bother', 'education', 'amusement', 'affection', 'geography', 'matty', 'duty', 'adjective', 'dick', 'verb', 'noun', 'pronoun', 'parade', 'puzzle', 'mr chemistry', 'mr fiction', 'mr learning', 'mr arithmetic', 'mr reading', 'mr history', 'dick lubin']",5,"['nelly', 'nelly desley', 'miss folly', 'dame desley', 'lady fashion']",0,[],female
1887_meade-the-palace-beautiful,21,"['dredge', 'lawson', 'frankie', 'tommy', 'mansell', 'henry', 'spiller', 'joseph', 'arthur', 'mr noel', 'mr jones', 'mr danesfield', 'captain mainwaring', 'misses price', 'mr ellsworthy', 'palace beautiful', 'woodbine cottage', 'arthur noel', 'paternoster row', 'tommy dove', 'mr dove']",34,"['kate', 'hannah', 'biddy', 'pink', 'sarah', 'constantia', 'tower', 'bridget', 'susan', 'sarah ann', 'jasmine mainwaring', 'miss primrose', 'queen rose', 'miss primrose mainwaring', 'primrose mainwaring', 'sarah mary', 'daisy mainwaring', 'little daisy', 'mrs jones', 'miss egerton', 'constantia warren', 'miss jasmine', 'hannah martin', 'miss martineau', 'miss slowcum', 'miss daisy', 'poppy jenkins', 'aunt flint', 'sophia martineau', 'miss mainwaring', 'daisy poppy', 'miss jasmine mainwaring', 'penelope mansion', 'sarah janes']",3,"['mortlock', 'eyebright', 'rosebury']",female
1879_coleridge-the-constant-prince,49,"['aragon', 'hassan', 'moussa', 'ceuta', 'psalms', 'christendom', 'selim', 'lisbon', 'christians', 'christian', 'sagres', 'saviour', 'moor', 'paolo', 'moors', 'pereira', 'urgel', 'castile', 'manoel', 'pope', 'jussuf', 'galahad', 'cornish', 'edward', 'batalha', 'john', 'dom alvarez', 'grand master', 'master hartsed', 'moussa ben hadad', 'young hartsed', 'dom jose', 'dom enrique', 'saint george', 'dom fernando', 'senor dom alvarez', 'harry hartsed', 'sir walter', 'dom joao', 'brother martin', 'master harry', 'father jose', 'prince fernando', 'walter northberry', 'dom pedro', 'northberry manor', 'king harry', 'dom francisco', 'king duarte']",26,"['fez', 'catalina', 'granada', 'eleanor', 'leila', 'braga', 'kate', 'barbary', 'avis', 'katharine', 'arzella', 'tangier', 'adela', 'ayesha', 'zarah', 'nell', 'nella', 'zala', 'nella northberry', 'dona blanca', 'queen leonora', 'dame agnes', 'english queen', 'eleanor northberry', 'queen leonor', 'queen philippa']",3,"['lazurac', 'saccavem', 'mussulman']",female
1909_burnett-barty-crusoe-and-his-man-saturday,7,"['tim', 'barty', 'good wolf', 'baboo bajorum', 'mr bajorum', 'blue crest', 'robinson crusoe']",0,[],0,[],female
1860_yonge-countess-kate,22,"['miladi', 'poer', 'ernest', 'james', 'orpheus', 'charles', 'charlie', 'frank', 'bartley', 'arabs', 'armyn', 'collect', 'miladi barbe', 'uncle wardour', 'colonel umfraville', 'allan bane', 'mr wardour', 'mr mercer', 'mr brown', 'uncle giles', 'loch katrine', 'cardinal wolsey']",34,"['hermione', 'sylvia', 'addie', 'bohemia', 'ellen', 'katie', 'adelaide', 'lily', 'hilda', 'frenchwoman', 'diana', 'alice', 'mary', 'katharine', 'josephine', 'chancery', 'amelia matilda bunny', 'aunt emily', 'sylvia wardour', 'miss wardour', 'poor kate', 'lady ethelinda', 'lady barbara', 'lady caergwent', 'lady barbara umfraville', 'lady fanny', 'aunt barbara', 'aunt jane', 'mary wardour', 'sylvia joanna', 'crystal palace', 'lady jane', 'countess kate', 'miss oswald']",2,"['oldburgh', 'poers']",female
1887_molesworth-silverthorns,13,"['miller', 'ted', 'sam', 'gervais', 'basil', 'jerry', 'edward', 'arthur', 'gervais waldron', 'herr marklestatter', 'gueda knox', 'dr lewis', 'britton garnett']",26,"['fanny', 'claudia', 'amy', 'alix', 'gueda', 'charlotte', 'kelpie', 'lalage', 'gretham', 'marion', 'edith', 'mrs knox', 'miss lloyd', 'mrs waldron', 'miss waldron', 'miss lathom', 'charlotte waldron', 'lady mildred', 'miss knox', 'mrs ball', 'aunt mildred', 'mrs carteret', 'claudia meredon', 'miss meredon', 'fanny lathom', 'lady mildred osbert']",3,"['rectory', 'wortherham', 'silverthorns']",female
1868_stretton-little-megs-children,4,"['robbie', 'george', 'robin', 'robert fleming']",6,"['kitty', 'meg', 'peggy', 'thy', 'mrs blossom', 'mrs christie']",0,[],female
