book_title,male_characters,male_characters_names,female_characters,female_characters_names,none,unknown_gender_names,authors_sex
m\1873_ballantyne-life-in-the-red-brigade,17,"['roman', 'joe', 'phil', 'bob', 'davy', 'fred', 'ned', 'bobby', 'david', 'jeff', 'fred crashington', 'raw herring', 'ned crashington', 'david clazie', 'joe dashwood', 'phil sparks', 'bob clazie']",13,"['molly', 'mag', 'martha', 'betty', 'maggie', 'mary', 'may dashwood', 'mary dashwood', 'martha reading', 'mrs dashwood', 'mrs crashington', 'mrs middleton', 'little jim']",2,"['bloater', 'ladbroke square']",male
m\1873_macdonald-gutta-percha-willie-the-working-genius,4,"['priory', 'hector', 'mr shepherd', 'mr macmichael']",4,"['mona', 'priory leas', 'mrs wilson', 'gutta percha willie']",0,[],male
m\1874_ballantyne-the-pirate-city-an-algerine-tale,63,"['algiers', 'christian', 'sidi', 'moor', 'oued', 'mariano', 'sovereign', 'barbarossa', 'rais', 'castello', 'adam', 'naples', 'carthage', 'francisco', 'vandals', 'arabs', 'jacob', 'achmet', 'jews', 'prophet', 'bill', 'zubby', 'genoese', 'kaid', 'geronimo', 'turk', 'christians', 'roman', 'ted', 'prometheus', 'scripture', 'zooloo', 'turks', 'mohammed', 'lucien', 'jew', 'ziffa', 'severn', 'padre giovanni', 'atlas mountains', 'ted flaggan', 'hadji baba', 'lucien rimini', 'sidi cadua', 'don pedro', 'signor bacri', 'francisco rimini', 'frais vallon', 'master jim', 'captain dashwood', 'sidi hassan', 'djama djedid', 'rais ali', 'lingua franca', 'achmet dey', 'jacob mordecai', 'sidi hamet', 'sidi omar', 'omar dey', 'achmet pasha', 'dey omar', 'pointe pescade', 'lord exmouth']",32,"['juliet', 'agnes', 'paulina', 'zara', 'marine', 'arabic', 'zahara', 'algerine', 'lisle', 'sicilian', 'aga', 'sultana', 'africa', 'blindi', 'barbary', 'angela', 'bab', 'marina', 'hanyfa', 'fatma', 'angelina', 'agnes langley', 'bab azoun', 'blindi bobi', 'ally babby', 'aga hamet', 'colonel langley', 'queen charlotte', 'madame langley', 'angela diego', 'paulina ruffini', 'mrs langley']",8,"['jewesses', 'algerines', 'ashweesha', 'melampus', 'kabyles', 'sicilians', 'mohammedan', 'bagnio']",male
m\1875_ballantyne-rivers-of-ice,51,"['dru', 'aiguille', 'lechaud', 'fred', 'geant', 'cappen', 'fahrenheit', 'chapeau', 'willum', 'rollo', 'lewie', 'lecroix', 'chamouni', 'william', 'martigny', 'balme', 'montanvert', 'antoine', 'mont', 'matterhorn', 'count', 'jacques', 'forbes', 'baptist', 'thames', 'willie', 'george', 'creator', 'nature', 'cupid', 'grubb', 'count horetzki', 'baptist le croix', 'monte rosa', 'william stout', 'mont blanc', 'doctor lawrence', 'dr tough', 'mont blang', 'mr lewis', 'grands mulets', 'dr lawrence', 'lewis stoutley', 'willum stout', 'cappen wopper', 'mont mallet', 'dr george lawrence', 'captain wopper', 'fred leven', 'mr slingsby', 'antoine grennon']",28,"['verte', 'charmoz', 'dook', 'glace', 'gillie', 'bois', 'mademoiselle', 'californy', 'susan', 'gouter', 'madame', 'emma gray', 'mademoiselle horetzki', 'miss emma', 'mrs roby', 'nova zembla', 'miss nita', 'le croix', 'madame grennon', 'mrs stoutley', 'netta white', 'little netta', 'mrs leven', 'miss gray', 'gillie white', 'susan quick', 'miss horetzki', 'nita horetzki']",3,"['gorong', 'talefre', 'sargasso']",male
m\1875_macdonald-a-double-story,0,[],3,"['rosamond', 'agnes', 'peggy']",0,[],male
m\1876_adams-hair-breadth-escapes-the-adventures-of-the-three-boys-in-south-africa,44,"['babel', 'umboo', 'stellenbosch', 'bushman', 'andy', 'charles', 'elijah', 'joe', 'patoto', 'dalili', 'kobo', 'toboo', 'kaffir', 'gilbert', 'pizarro', 'bushmen', 'herodotus', 'frank', 'dionysius', 'ernest', 'cape', 'vangelt', 'jennings', 'cortez', 'maroro', 'andrews', 'hottentots', 'tom', 'master nick', 'captain wilmore', 'de walden', 'white falsehood', 'ernest warley', 'captain renton', 'captain gilby', 'george schmidt', 'mr lavie', 'master george', 'joe cobbes', 'frank wilmore', 'andy duncan', 'van ryk', 'mr grey', 'white prophet']",13,"['ascension', 'kama', 'chuma', 'maomo', 'koodoo', 'ohara', 'ella', 'gaike', 'evil spirits', 'miss hordern', 'miss gregg', 'queen laura', 'mrs staines']",12,"['hooghly', 'hottentot', 'kalambo', 'omatoko', 'namaquas', 'basuto', 'bechuana', 'oudtshoorn', 'leshoo', 'namaqua', 'bechuanas', 'basutos']",male
m\1877_ballantyne-the-settler-and-the-savage,83,"['tottie', 'eno', 'macomo', 'slinger', 'christian', 'bowker', 'scotch', 'kenneth', 'kei', 'saviour', 'dutchman', 'booby', 'charlie', 'goliath', 'dikkop', 'cape', 'stephen', 'snip', 'hendrik', 'southey', 'james', 'jim', 'jerry', 'robert', 'septimus', 'bob', 'tarka', 'edwin', 'malay', 'john', 'hech', 'purcell', 'bushman', 'booko', 'kafir', 'ruyter', 'africaner', 'gaika', 'hercules', 'mahony', 'conrad', 'david', 'scot', 'roman', 'george', 'mynheer', 'zulu', 'bushmen', 'hans', 'hottentots', 'abdul jemalee', 'charles considine', 'union jack', 'cape dutchmen', 'bob skyd', 'sir benjamin', 'stephen orpin', 'john skyd', 'lower albany', 'mr pringle', 'groot willem', 'glen lynden', 'colonel smith', 'lucas van dyk', 'charlie considine', 'conrad marais', 'lord glenelg', 'van dyk', 'dr cotton', 'christian muller', 'lord charles somerset', 'diederik muller', 'george rennie', 'james skyd', 'hans marais', 'frank dobson', 'kenneth mctavish', 'jerry goldboy', 'mynheer marais', 'david jacob', 'master junkie', 'george dally', 'robert skyd']",14,"['venus', 'chaka', 'africa', 'gertie', 'jessie', 'bertha', 'bertha marais', 'sandy black', 'mrs marais', 'mrs merton', 'jan smit', 'dutch african', 'mrs scholtz', 'jessie mctavish']",15,"['bowkers', 'dragoener', 'fingoes', 'zuurveld', 'englishers', 'umtini', 'hottentot', 'hintza', 'bergenaars', 'prinsolo', 'grahamstown', 'kafirs', 'slingsby', 'fetcani', 'kawfirs']",male
m\1878_kingston-the-three-admirals,86,"['southsea', 'peter', 'dublin', 'gallas', 'dutchman', 'ben', 'chinaman', 'boreas', 'tim', 'cape', 'pekin', 'magdala', 'gerald', 'tigre', 'toby', 'diab', 'armstrong', 'fox', 'jerry', 'zanzibar', 'damios', 'yokohama', 'malay', 'dick', 'tommy', 'tom', 'arabs', 'wight', 'taku', 'terence', 'aden', 'orion', 'maoris', 'bango', 'jack', 'selassie', 'pango', 'nick', 'jos', 'theodore', 'ned', 'billy', 'kassai', 'papua', 'tae', 'charley roy', 'captain po', 'cape fly', 'captain cooper', 'tim nolan', 'ben snatchblock', 'gunter scale', 'harry cane', 'dick stokes', 'dr locock', 'tommy pratt', 'lord saint maur', 'jos green', 'lieutenant blewitt', 'mr gimlet', 'captain jull', 'rip van winkle', 'archie gordon', 'jonathan jull', 'lieutenant prideaux', 'viscount saint maur', 'sir robert', 'prince satsuma', 'saint maur', 'captain adair', 'captain stubbins', 'captain rogers', 'doctor locock', 'young alick', 'counsellor mcmahon', 'major bubsby', 'jerry bird', 'mr mildmay', 'jack rogers', 'gerald desmond', 'captain murray', 'lord elgin', 'billy blueblazes', 'tom rogers', 'cape horn', 'captain robson']",22,"['sydney', 'chusan', 'fahla', 'lucy', 'bellona', 'julia', 'arrah', 'pow', 'zulla', 'bonins', 'empress', 'stella', 'eugenia', 'pat casey', 'mrs bubsby', 'poor adair', 'miss angelica', 'poor archie', 'mrs mcmahon', 'massa pat', 'victoria peak', 'mrs murray']",11,"['ballymacree', 'spithead', 'bashilo', 'faralon', 'afficho', 'gumbaji', 'peiho', 'bercaldine', 'pehtang', 'holloa', 'snarley']",male
m\1879_hemyng-jack-harkaway-in-new-york,25,"['arthur', 'simpkins', 'jacques', 'sinclair', 'harvey', 'warrior', 'alfred', 'morris', 'jove', 'dick', 'alfred van hoosen', 'mr harkaway', 'jack harkaway', 'morris hart', 'lord maltravers', 'van hoosen', 'mr cobb', 'captain cannon', 'mr twinkle', 'mr merrifield', 'jacques belot', 'signor bambino', 'mr mole', 'mr oldfoguey', 'marse jack']",12,"['mme', 'fifine', 'lena', 'erin', 'calais', 'lena van hoosen', 'lady maltravers', 'professor mole', 'vesta levine', 'mrs van hoosen', 'madame vesta levine', 'madame levine']",0,[],male
m\1879_hemyng-the-slave-of-the-mine,26,"['dan', 'pedro', 'harvey', 'vasquez', 'rio', 'clarence', 'ed', 'alfonso', 'alfred', 'jack', 'dick', 'captain blower', 'mr harkaway', 'dan markham', 'marse holt', 'jack harkaway', 'san francisco', 'lord maltravers', 'nappa bill', 'mr simpson', 'alfred vanhoosen', 'mr mole', 'clarence holt', 'mr smith', 'mr foster', 'mr foss']",6,"['elise', 'merced', 'lena', 'miss vanhoosen', 'elise holt', 'lena vanhoosen']",2,"['fossville', 'calistoga']",male
m\1881_ballantyne-my-doggie-and-i,19,"['sal', 'slogger', 'adam', 'punch', 'arc', 'robin', 'dobson', 'pompey', 'villum', 'harry', 'john', 'mr brassey', 'villum bowls', 'john waters', 'robin slidder', 'dr mctougall', 'hoboy crescent', 'dr mellon', 'bingley manor']",17,"['dumps', 'sally', 'lilly', 'edie', 'whitechapel', 'flogin', 'dolly', 'edith', 'jenny', 'mrs mctougall', 'eva bright', 'mrs willis', 'mrs jones', 'lilly blythe', 'mrs miff', 'miss blythe', 'edie willis']",1,['vitechapel'],male
m\1881_reed-the-fifth-form-at-st-dominics,57,"['hon', 'braddy', 'vulcan', 'county', 'mahomet', 'bullinger', 'steevie', 'rick', 'stee', 'stephen', 'roach', 'ricketts', 'william', 'morris', 'simon', 'spicer', 'caesar', 'jeff', 'raleigh', 'tom', 'watson', 'tony', 'tadpole', 'webster', 'wray', 'padger', 'earl', 'anthony', 'teddy', 'euclid', 'stansfield', 'noll', 'bohn', 'oliver', 'horace', 'young forrester', 'sir patrick', 'gusset lock', 'michael angelo', 'mr cripps', 'master loman', 'dr senior', 'ben cripps', 'master greenfield', 'brother bilke', 'tenth fiji war', 'mr jellicott', 'master pembury', 'tom senior', 'master stephen greenfield', 'master paul', 'saint dominic', 'horace wraysford', 'stephen greenfield', 'oliver greenfield', 'mr harrison', 'master bramble']",13,"['rastle', 'baynes', 'buttercups', 'loamy', 'nightingale', 'raikes', 'shar', 'wren', 'daisies', 'nightingale scholarship', 'love ballad', 'gusset weir', 'mrs greenfield']",8,"['cockchafer', 'tadpoleopolis', 'waterston', 'callonby', 'bellerby', 'dallingford', 'tadpoles', 'raddleston']",male
m\1882_ballantyne-the-life-of-a-ship,4,"['davy', 'ben', 'quebec', 'ben block']",0,[],0,[],male
m\1882_henty-facing-death,13,"['logan', 'vaughan', 'davy', 'bill', 'chequers', 'jack', 'harry', 'mr merton', 'bill haden', 'jack simpson', 'mr dodgson', 'harry shepherd', 'mr hardinge']",9,"['brook', 'nelly', 'bess', 'juno', 'jane', 'mary simpson', 'alice merton', 'nelly hardy', 'jane haden']",1,['stokebridge'],male
m\1882_jefferies-bevis-the-story-of-a-boy,42,"['hick', 'sirius', 'charles', 'faust', 'ted', 'scipio', 'charybdis', 'jonas', 'pan', 'phil', 'george', 'arcturus', 'capella', 'pisistratus', 'serendib', 'orion', 'charlie', 'fred', 'mark', 'shakespeare', 'ulysses', 'tim', 'adler', 'alexander', 'bobby', 'dick', 'caesar', 'samson', 'john', 'tom', 'bevis bevis', 'john young', 'phil varro', 'ted pompey', 'old moke', 'fir tree gulf', 'caesar bevis', 'mark antony', 'kyng estmere', 'follow bevis', 'scipio cecil', 'big jack']",18,"['pinta', 'antares', 'jog', 'amazon', 'loo', 'lyra', 'circe', 'frances', 'val', 'scylla', 'niagara', 'cassiopeia', 'africa', 'wat', 'polly', 'jolly old moke', 'val crassus', 'measter bevis']",2,"['longcot', 'dervishes']",male
m\1883_ballantyne-battles-with-the-sea,15,"['shields', 'jones', 'robson', 'friendship', 'jack', 'willie', 'dick', 'jacobs', 'jarman', 'lionel lukin', 'goodwin sands', 'joseph rodgers', 'dick shales', 'sir charles reed', 'james gilbert']",4,"['cora', 'constance', 'gull', 'mary mac']",4,"['blunderton', 'goodwins', 'maghee', 'girdler']",male
m\1883_ballantyne-the-thorogood-family,21,"['blackbeard', 'jim', 'bob', 'fred', 'jack', 'coastguard', 'reuben', 'dick', 'harry', 'jacob', 'spinks', 'tom', 'reuben dale', 'old moll', 'kenneth macfearsome', 'harry thorogood', 'bob thorogood', 'jacob strang', 'tom turner', 'fred harper', 'rocky mountains']",7,"['molly', 'tiddler', 'loo', 'maggie', 'liz', 'mrs thorogood', 'beaver creek']",2,"['fiddlestrings', 'coastguardsman']",male
m\1883_fenn-nat-the-naturalist-a-boys-adventures-in-the-eastern-seas,14,"['nat', 'dit', 'buzzy', 'uncle joe', 'ebo nee', 'master nathaniel', 'uncle dick', 'uncle joseph', 'humpty dumpty', 'uncle richard', 'clapham common', 'doctor burnett', 'master ebo', 'mr ebony']",8,"['natty', 'shush', 'nap', 'jane', 'aru', 'polly', 'aunt sophy', 'aunt sophia']",1,['papuans'],male
m\1883_kingston-adventures-in-africa,6,"['hans', 'fred', 'harry', 'toko', 'mr welbourn', 'hans scarff']",1,['jan'],0,[],male
m\1883_macdonald-the-princess-and-curdie,6,"['peter', 'dr kelman', 'your majesty', 'mr butler', 'sir bronzebeard', 'her royal highness']",5,"['lina', 'derba', 'barbara', 'joan', 'queen irene']",4,"['gwyntystorm', 'clubhead', 'curdie', 'ballbody']",male
m\1883_reed-the-adventures-of-a-three-guinea-watch,44,"['mouse', 'babel', 'larry', 'mortimer', 'lucknow', 'patrick', 'stumpy', 'joe', 'tripos', 'duck', 'havelock', 'shaddy', 'walcot', 'james', 'jim', 'garge', 'halliday', 'gurley', 'paddy', 'shad', 'clarke', 'howe', 'cicero', 'fisher', 'jack', 'gus', 'corpus', 'wathah', 'cadger', 'tom', 'mr drift', 'dr wilkins', 'charlie newcome', 'old sal', 'duck downie', 'uncle joseph', 'master walker', 'tom drift', 'mr belsham', 'saint george college', 'saint george', 'gus burke', 'whereupon charlie', 'george reader']",6,"['bailey', 'mrs reader', 'queen anne', 'mrs newcome', 'mrs argent', 'mrs packer']",8,"['margetson', 'hurrah', 'cawnpore', 'shadbolt', 'muggerbridge', 'tuppeny', 'randlebury', 'whitstone woods']",male
m\1883_stevenson-treasure-island,39,"['barbecue', 'alan', 'george', 'hunter', 'benbow', 'ben', 'jim', 'bill', 'dogger', 'jack', 'billy', 'dick', 'harry', 'tom', 'george merry', 'mr silver', 'long john', 'john silver', 'ben gunn', 'long john silver', 'davy jones', 'billy bones', 'mr hawkins', 'mr hands', 'master pew', 'mr dance', 'tom redruth', 'jim hawkins', 'job anderson', 'black dog', 'abraham gray', 'tom morgan', 'captain smollett', 'captain kidd', 'doctor livesey', 'captain flint', 'benjamin gunn', 'mr trelawney', 'mr arrow']",1,['joyce'],1,['hispaniola'],male
m\1884_collingwood-the-pirate-island-a-story-of-the-south-pacific,34,"['ralli', 'bobbie', 'alec', 'hillo', 'rex', 'tom', 'kit', 'waal', 'salmon', 'robert', 'bowles', 'bob', 'carter', 'bill', 'sam', 'valparaiso', 'boyd', 'dick', 'petrel', 'albatross', 'dickinson', 'forester dale', 'rex fortescue', 'captain johnson', 'whereupon lance', 'staunton cottage', 'bill maskell', 'black hole', 'sir richard', 'captain staunton', 'lance evelin', 'sir richard lascelles', 'captain turnbull', 'ned masters']",13,"['sydney', 'brook', 'galatea', 'diadem', 'violet', 'blanche', 'mrs percival', 'violet dudley', 'mrs staunton', 'miss butler', 'blanche lascelles', 'betsy jane', 'miss lascelles']",4,"['gunfleet', 'seamew', 'dashwood', 'legerton']",male
m\1884_collingwood-under-the-meteor-flag-log-of-a-midshipman-during-the-french-revolutionary-ear,79,"['ajaccio', 'peters', 'solzi', 'harvey', 'dutchman', 'francois', 'curacao', 'pandemonium', 'baptiste', 'goliath', 'fisher', 'tim', 'adolphe', 'toulon', 'bolus', 'flinn', 'matteo', 'guiseppe', 'carter', 'bobby', 'dick', 'antoine', 'tom', 'ushant', 'martin', 'frenchman', 'jacques', 'frenchmen', 'montrouge', 'paddy', 'jack', 'atkins', 'patterson', 'timothy', 'benedetto', 'nicolas', 'percival', 'kingston', 'george', 'scourge', 'calvi', 'giaccomo', 'requin', 'simpson', 'mr woods', 'captain brisac', 'pierre cousin', 'major general dundas', 'sir james', 'captain hood', 'westward ho', 'count lorenzo', 'sir peregrine', 'tom hardy', 'count lorenzo paoli', 'mr vining', 'mr rawlings', 'cliff battery', 'monsieur durand', 'mr chester', 'key grande', 'monsieur latour', 'master bob', 'davy jones', 'johnny crapaud', 'saint domingo', 'mr clewline', 'bob summers', 'san fiorenzo', 'monsieur lemaitre', 'cape spartivento', 'ralph chester', 'count robert', 'captain nelson', 'master ralph', 'captain annesley', 'mr sennitt', 'bobby summers', 'sans culotte']",20,"['florence', 'florrie', 'juanita', 'blanche', 'astarte', 'smellie', 'vidette', 'francesca', 'markham', 'maria', 'mouette', 'angela', 'jean', 'amy', 'juno', 'jean leferrier', 'dame leferrier', 'madame leferrier', 'le narcisse', 'el roque']",8,"['corsicans', 'spithead', 'hawsepipe', 'gimbals', 'fwench', 'tompion', 'frenchified', 'barbadoes']",male
m\1884_fenn-through-forest-and-stream,7,"['pete', 'nature', 'bill', 'bill cross', 'uncle dick', 'master nat', 'robinson crusoe']",1,['carib'],2,"['mapah', 'caribs']",male
m\1884_lang-the-princess-nobody-a-tale-of-fairyland,1,['au temps'],0,[],0,[],male
m\1885_collingwood-the-congo-rovers-a-story-of-the-slave-squadron,38,"['williams', 'lubem', 'burnett', 'richards', 'fitz', 'peters', 'pedro', 'frenchman', 'collins', 'flanaghan', 'harold', 'loando', 'tomkins', 'hawksbill', 'ned', 'dick', 'tom', 'senor madera', 'lord southdown', 'mr shears', 'mr smellie', 'fitz johnes', 'mr armitage', 'mr hawkesley', 'lord fitz johnes', 'shark point', 'old mildmay', 'saint george', 'padron point', 'captain dubosc', 'lord tomnoddy', 'monsieur saint croix', 'saint paul', 'captain vernon', 'saint croix', 'lord henry', 'fitz jones', 'don manuel']",19,"['juliet', 'keene', 'hebe', 'eva', 'madre', 'vestale', 'josefa', 'daphne', 'dona antonia', 'black venus', 'monsieur le breton', 'miss smith', 'lady mary', 'banana creek', 'monsieur le', 'vere montmorenci', 'madre dolores', 'le breton', 'poor austin']",3,"['lubembabemba', 'halold', 'boolambemba point']",male
m\1885_collingwood-the-voyage-of-the-aurora,29,"['rogers', 'cross', 'talbot', 'pedro', 'kingston', 'thomson', 'hillo', 'ben', 'ritson', 'nicholls', 'bowen', 'roberts', 'edward', 'jack', 'snowball', 'ned', 'jove', 'dicky', 'tom', 'robert arnold', 'sea view', 'don christoval', 'captain arnold', 'captain singleton', 'george leicester', 'doctor pearson', 'edward walford', 'captain leicester', 'dicky rudd']",10,"['virginie', 'pines', 'aurora', 'cigne', 'havana', 'lucy', 'andromeda', 'mrs walford', 'lucy walford', 'poor george']",2,"['spaniards', 'alverstoke']",male
m\1885_fenn-the-new-forest-spy,14,"['godfrey', 'frenchy', 'frenchman', 'nature', 'stuarts', 'pst', 'jem', 'master waller', 'joe hanson', 'king george', 'brown bess', 'godfrey boyne', 'tony gusset', 'waller froy']",6,"['bella', 'martha', 'bunny', 'loo creek', 'bunny wrigg', 'martha gusset']",1,['brackendene'],male
m\1885_henty-the-dragon-and-the-raven,54,"['sweyn', 'parrot', 'rome', 'norseman', 'havre', 'hasting', 'marseilles', 'marne', 'haffa', 'william', 'ethelwulf', 'noah', 'hants', 'maas', 'harding', 'dane', 'ashdown', 'danes', 'rouen', 'caesar', 'paris', 'woden', 'humber', 'ardennes', 'frankish', 'toley', 'northmen', 'ethelbert', 'northman', 'genoese', 'franks', 'christendom', 'oderic', 'odin', 'wodin', 'theodore', 'christianity', 'severn', 'count eudes', 'earl algar', 'east anglia', 'abbe dabbon', 'edmund egbert', 'king alfred', 'ealdorman eldred', 'jarl siegbert', 'abbe ebble', 'jarl eric', 'christian saxons', 'prince alfred', 'emperor charles', 'king burhred', 'ealdorman edmund', 'jarl bijorn']",15,"['burgundy', 'athelstan', 'lea', 'mercia', 'sussex', 'genoa', 'freda', 'ethelred', 'judith', 'athelney', 'seine', 'easter', 'elbe', 'goslin', 'golden dragon']",9,"['elswitha', 'gozbert', 'ethelbald', 'guthorn', 'medeshamsted', 'kesteven', 'siegfroi', 'egbertesstan', 'bristowe']",male
m\1885_henty-the-young-colonists,63,"['kaffir', 'dutchman', 'joel', 'hall', 'natal', 'russell', 'shah', 'oham', 'ekowe', 'sirayo', 'buffs', 'cronje', 'james', 'shepstone', 'baker', 'blacking', 'richard', 'dick', 'cetewayo', 'limpopo', 'john', 'tom', 'durban', 'pearson', 'tony', 'jumbo', 'ulundi', 'matabele', 'zulus', 'johnson', 'jimmy', 'zulu', 'utrecht', 'captain ronald campbell', 'mr van burer', 'sir evelyn wood', 'sir bartle frere', 'lieutenants green', 'royal engineers', 'captain moriarty', 'piet uys', 'captain falls', 'colonel wood', 'pieter maritzburg', 'colonel buller', 'natal carabineers', 'lieutenant long', 'major dartnell', 'bill harrison', 'captain macgregor', 'mr harvey', 'mr humphreys', 'royal artillery', 'captain sanctuary', 'lord chelmsford', 'lieutenant bromhead', 'dragoon guards', 'major barrow', 'captain campbell', 'major hackett', 'sir garnet wolseley', 'brigadier general wood', 'tom jackson']",6,"['lysons', 'boadicea', 'boer', 'madeira', 'mrs jackson', 'mrs humphreys']",19,"['standerton', 'unodwingo', 'kambula', 'zlobani', 'mangrope', 'newdigate', 'manyamyoba', 'dabulamanzi', 'secoceni', 'luneberg', 'helpmakaar', 'kaffirs', 'basutos', 'amatikulu', 'swazis', 'umbelleni', 'untongo', 'leydenberg', 'wackerstroom']",male
m\1885_kingston-adventures-in-australia,13,"['carlo', 'guy', 'maurice', 'ralph', 'oliver', 'hector', 'bracewell', 'toby', 'maurice thurston', 'mr strong', 'old bob', 'captain mason', 'cyril vinson']",1,['mary strong'],0,[],male
m\1885_reed-follow-my-leader,54,"['joe', 'virgil', 'junius', 'ponty', 'cartwright', 'pontifex', 'juniors', 'jonathan', 'templeton', 'jerry', 'coote', 'steg', 'richard', 'jove', 'den', 'tom', 'tory', 'firm', 'forbes', 'cazenove', 'gosse', 'webster', 'smith', 'david', 'diogenes', 'gossy', 'pickwick', 'george', 'cresswell', 'jupiter', 'jehu', 'devonshire', 'culver', 'edward', 'hooker', 'cress', 'basil', 'spokes', 'swilford wood', 'thomas white', 'templeton observer', 'george heathcote', 'master fitch', 'sprit rock', 'welkin beacon', 'whereupon dick', 'tom white', 'mr pledge', 'number one', 'mr richardson', 'select sociables', 'dick richardson', 'master raggles', 'young aspinall']",14,"['georgie', 'martha', 'nemesis', 'birket', 'hermit', 'dominat', 'westover', 'tub', 'bertie', 'mrs partlett', 'poor heathcote', 'dr winter', 'mrs ashford', 'georgie heathcote']",10,"['wrangham', 'markridge', 'blackarch', 'templetonian', 'braider', 'swinstead', 'pauncefote', 'threepence', 'calverly', 'whereat heathcote']",male
m\1885_reed-reginald-cruden,42,"['reggie', 'christian', 'harker', 'tacker', 'grinder', 'jim', 'samuel', 'sam', 'squires', 'cain', 'alf', 'waterford', 'esquire', 'granville', 'corelli', 'wilkins', 'magog', 'parker', 'horrors', 'horace', 'abel', 'mr booms', 'tommy love', 'reginald cruden', 'robinson crusoe', 'mr reginald', 'mr shuckleford', 'major lambert', 'cruden reginald', 'young gedge', 'mr sniff', 'samuel shuckleford', 'mr pillans', 'select agency corporation', 'agency corporation', 'mr smith', 'mr medlock', 'tim tigerskin', 'mr barber', 'giant despair', 'mr durfy', 'saint nathaniel']",11,"['polly', 'swallow', 'shades', 'mulberry', 'poor reg', 'miss jemima', 'mrs cruden', 'miss crisp', 'miss shuckleford', 'mrs shuckleford', 'mrs wrigley']",4,"['wilderham', 'fogey', 'wilderham close', 'longstop railway']",male
m\1886_ballantyne-the-lively-poll,43,"['tottie', 'christian', 'joe', 'jacob', 'hawkson', 'groggy', 'dutchman', 'fink', 'jim', 'bob', 'matty', 'fred', 'neptune', 'jack', 'ned', 'dick', 'stephen', 'wentworth', 'manx', 'blue boar', 'ned bryce', 'jim freeman', 'north sea', 'skipper lockley', 'stephen lockley', 'gorleston pier', 'bob lumpy', 'skipper fox', 'john binning', 'jacob jones', 'skipper martin', 'deep sea fishermen', 'black thomson', 'manx bradley', 'fred martin', 'granny martin', 'bob lumsden', 'peter jay', 'dr martin', 'dick martin', 'groggy fox', 'david duffy', 'joe stubley']",16,"['pat', 'bibles', 'martha', 'fairy', 'stubs', 'cherub', 'puffy', 'mrs mooney', 'pat stiver', 'georgie fox', 'mrs martin', 'martha lockley', 'eve mooney', 'miss eve', 'mrs lockley', 'widow mooney']",2,"['gorleston', 'cormorant']",male
m\1886_ballantyne-the-prairie-chief,11,"['roman', 'blackfeet', 'whitewing', 'blackfoot', 'bruin', 'hum', 'skipping rabbit', 'great manitou', 'bald eagle', 'big tim', 'leetil tim']",5,"['brighteyes', 'niagara', 'hee', 'lightheart', 'little tim']",4,"['umqua', 'eaglenose', 'softswan', 'bounding bull']",male
m\1886_fenn-son-phillip,9,"['philip', 'eben', 'phil', 'davy', 'ebenezer', 'parks', 'james', 'master hexton', 'philip hexton']",1,['mrs hexton'],0,[],male
m\1886_henty-for-name-and-fame,82,"['matun', 'ameer', 'kaffir', 'helmund', 'yossouf', 'girishk', 'thull', 'kohat', 'reuben', 'hammond', 'cabul', 'logan', 'plater', 'lowther', 'william', 'robert', 'baker', 'sam', 'yakoob', 'malay', 'ghazi', 'khuram', 'john', 'candahar', 'massy', 'malays', 'ayoub', 'bill', 'jack', 'bolan', 'tytler', 'macpherson', 'java', 'will', 'ghazis', 'maiwand', 'wali', 'shepherd', 'hans', 'billy', 'hazir', 'master tom', 'captain powell', 'major cavagnari', 'sir lewis cavagnari', 'horse artillery', 'royal horse artillery', 'sir lewis', 'tom ripon', 'captain ripon', 'captain herbert', 'mr jenkyns', 'colonel gordon', 'major smith wyndham', 'captain fletcher', 'captain frome', 'bengal sappers', 'william gale', 'major anderson', 'yakoob khan', 'james eastrey', 'sir frederick roberts', 'major collett', 'colonel ripon', 'mr bailey', 'major harrison', 'royal artillery', 'will gale', 'mahomed jan', 'mr reynolds', 'captain mayhew', 'bengal cavalry', 'ahmed khel', 'abdul rahman', 'bengal lancers', 'zerghun shah', 'sam dickson', 'brigadier general thelwall', 'captain goad', 'brigadier general cobbe', 'bala hissar', 'captain edwards']",9,"['hindoo', 'gundi', 'turis', 'herat', 'kitty', 'ali kheyl', 'doctor kelly', 'sheer ali', 'ali musjid']",29,"['spingawi', 'sikhs', 'budmashes', 'ghuzni', 'jugdulluk', 'khost', 'chaurasia', 'hindoos', 'ghoorkas', 'ghoorka', 'domajee', 'gundamuk', 'mongals', 'duranees', 'ghilzais', 'enfields', 'fortescue', 'jellalabad', 'nakhud', 'quettah', 'peiwar', 'hussars', 'ghilzai', 'punjaub infantry', 'scinde horse', 'netherwood common', 'punjaubee cavalry', 'punjaub cavalry', 'peiwar khotal']",male
m\1886_henty-within-the-enemy-lines,19,"['neal', 'paul', 'vampire', 'beeks', 'corny', 'sampson', 'homer passford', 'captain lonley', 'mr vapoor', 'captain passford', 'mr mulgate', 'mr fetters', 'paul vapoor', 'captain carboneer', 'uncle homer', 'major pierson', 'colonel passford', 'mr watts', 'captain breaker']",9,"['teaser', 'gerty', 'bronx', 'christy', 'judith', 'haslett', 'miss florry', 'christy passford', 'aunt lydia']",3,"['bellevite', 'warping', 'bonnydale']",male
