book_title,male_characters,male_characters_names,female_characters,female_characters_names,none,unknown_gender_names,authors_sex
1883_ewing-marys-meadow-and-other-tales-of-fields-and-flowers,18,"['john', 'james', 'harry', 'chris', 'michael', 'solomon', 'raphael', 'francis', 'arthur', 'dos', 'christopher', 'jack frost', 'brother benedict', 'uncle jacob', 'godfather time', 'mr warner', 'peter paul', 'alphonse karr']",12,"['mary', 'jael', 'bessy', 'crane', 'adela', 'leena', 'anna', 'miss grace', 'aunt catherine', 'miss margery', 'little mother', 'queen anne']",11,"['hobbs', 'parkinson', 'chippendale', 'herbarist', 'nonsuch', 'chambers', 'earthly paradise', 'vrow schmidt', 'foolish cowslip', 'honest root', 'old squire']",female

1883_meade-the-childrens-pilgrimage,20,"['john', 'norman', 'joseph', 'charlie', 'saviour', 'simon', 'anton', 'charles', 'alphonse', 'caen', 'toby', 'mr preston', 'maurice maurice', 'simon watts', 'joe barnes', 'mr danvers', 'john moseley', 'maurice dalbert', 'east end', 'lord jesus']",22,"['susie', 'jean', 'suzanne', 'pauline', 'rosalie', 'beulah', 'molly', 'jane', 'missie mercy', 'mammie moseley', 'cecile dalbert', 'lovedy joy', 'lovedy lovedy joy', 'miss smith', 'missie cecile', 'jane parsons', 'aunt fanny', 'cecile maurice', 'lydia purcell', 'aunt lydia', 'jean malet', 'poor joe']",16,"['paris', 'frenchman', 'pyrenees', 'lovedy', 'pericard', 'devonshire', 'madame', 'orne', 'jew', 'dupois', 'bearnais', 'arcachon', 'bordeaux', 'moulleau', 'mme', 'faubourg st']",female

1883_molesworth-the-boys-and-i-a-childs-story-for-children,2,"['horace', 'uncle geoff']",4,"['marie', 'audrey', 'miss doldy', 'miss goldy']",2,"['pierson', 'racey']",female

1883_molesworth-two-little-waifs,11,"['wilfred', 'murrays', 'walter', 'murray', 'roger', 'papa', 'gladdie', 'adolphe', 'madame nestor', 'captain bertram', 'mr marton']",7,"['rosamond', 'ellen', 'anna', 'miss gladys', 'miss fern', 'miss susan', 'rue verte']",6,"['paris', 'madame', 'snowball', 'auntie', 'marseilles', 'market lilford']",female

1884_molesworth-the-little-old-portrait,20,"['felix', 'joseph', 'albert', 'machard', 'ludovic', 'victorine', 'valmont', 'martin', 'pierrot', 'roger', 'collet', 'louis', 'farmer marcel', 'monsieur edmond', 'monsieur pierre', 'madame marceau', 'madame delmar', 'pierre germain', 'madame germain', 'madame marcel']",13,"['francoise', 'lille', 'jean', 'marie', 'sarinet', 'madelon', 'louise', 'nanette', 'marguerite', 'edmee germain', 'mademoiselle edmee', 'marguerite ribou', 'sister angelique']",9,"['paris', 'marquis', 'countess', 'madame', 'count', 'monsieur', 'mademoiselle', 'marquise', 'choisy']",female

1886_delaramee-a-houseparty,48,"['romeo', 'augustus', 'strephon', 'stuarts', 'piero', 'briton', 'horace', 'burke', 'ovid', 'tasso', 'lawrence', 'fulva', 'george', 'cecil', 'harry', 'falko', 'dodo', 'jack', 'gordon', 'roman', 'virgil', 'alan', 'othello', 'orme', 'paul', 'mr john best', 'falko melegari', 'sir hugo', 'ser baldo', 'dick wootton', 'tasso tassilo', 'don gesualdo', 'arthur audley', 'southesk vanes', 'lord baird', 'lawrence hamilton', 'sir adolphus', 'lord brandolin', 'paul sabaroff', 'lord gervase', 'san zenone', 'george usk', 'lord iona', 'orleans club', 'hugo mountjoy', 'wriothesley ormond', 'lord hampshire', 'mr gladstone']",37,"['luna', 'nicoletta', 'teresina', 'easter', 'chloe', 'caillac', 'judic', 'boom', 'juliet', 'dolly', 'generosa', 'cleopatra', 'dorothy', 'jill', 'lilie', 'hermione', 'babe', 'candida', 'marca', 'bois', 'madonna', 'dulcia waverley', 'lady usk', 'miss hoard', 'lady dawlish', 'lady leamington', 'leila faversham', 'queen anne', 'princess kraskawa', 'xenia sabaroff', 'lady gladys', 'nina curzon', 'lady gwendolen chichester', 'dolly usk', 'dorothy usk', 'lady dolgelly', 'aunt carrie']",30,"['trouville', 'lustoff', 'goggles', 'coombe', 'ranelagh', 'rochefort', 'chancellor', 'hindoo', 'lombard', 'litroff', 'surrenden', 'brosses', 'britons', 'coltsfoot', 'virot', 'toniello', 'hindoos', 'figaro', 'chaumont', 'achnalorrie', 'bocca', 'dieu', 'paris', 'lothario', 'disraeli', 'petersburg', 'hurlingham', 'sainte nitouche', 'coombe bysset', 'madame sabaroff']",female

1886_hodgson-burnett-little-lord-fauntleroy,26,"['ceddie', 'dougal', 'selim', 'james', 'ben', 'maurice', 'michael', 'dick', 'jerry', 'earl', 'dawson', 'jake', 'tom', 'cedric errol', 'mr mordaunt', 'mr thomas', 'captain cedric', 'sir harry', 'lord fauntleroy', 'silas hobbs', 'billy williams', 'captain errol', 'captain cedric errol', 'ceddie errol', 'mr havisham', 'george washington']",9,"['mary', 'bridget', 'jane', 'miss smiff', 'lady lorridaile', 'aunt constantia', 'lady fauntleroy', 'miss herbert', 'miss vivian herbert']",4,"['erleboro', 'molyneux', 'newick', 'higgins']",female

1886_leslie-a-sailors-lass,3,"['jack', 'bob', 'mr west']",2,"['tiny', 'tilly']",2,"['coomber', 'fellness']",female

1886_meade-a-world-of-girls,21,"['moses', 'jethro', 'rover', 'wallace', 'cecil', 'tiger', 'michael', 'jim', 'thomas', 'hannibal', 'willis', 'god himself', 'captain forest', 'cecil temple', 'misses bruce', 'mr everard', 'sir john thornton', 'gordon browne', 'harry sandwith', 'king alfred', 'mr henty']",37,"['dora', 'phyllis', 'easter', 'zillah', 'peggy', 'mary', 'hannah', 'susan', 'susy', 'alice', 'betty', 'nora', 'hester', 'miss drummond', 'miss good', 'mary bell', 'little nan', 'dora russell', 'miss hetty', 'miss allison', 'miss jane', 'mary morris', 'miss agnes bruce', 'annie forest', 'susan drummond', 'julia morris', 'annie nan', 'mary price', 'poor annie', 'miss conway', 'miss danesbury', 'susy drummond', 'hester thornton', 'marie antoinette', 'mother rachel', 'miss agnes', 'miss temple']",9,"['eyre', 'mdlle', 'perier', 'williamses', 'maps', 'bubastes', 'amuba', 'muddy stream', 'humpty dumpty']",female

1886_molesworth-christmas-tree-land,3,"['marc', 'claus', 'master rollo']",4,"['nanni', 'miss maia', 'lady venelda', 'mademoiselle delphine']",1,['mademoiselle'],female

1886_molesworth-us-an-old-fashioned-story,5,"['tim', 'mick', 'peter', 'toby', 'farmer carson']",7,"['barbara', 'diana', 'pamela', 'lavinia', 'biddy', 'pam', 'miss mitten']",9,"['marmaduke', 'sandlingham', 'grandpapa', 'monkhaven', 'cook', 'brigslade', 'nurse', 'grandmamma', 'dymock']",female

1887_leslie-kates-ordeal,2,"['william', 'william minn']",13,"['mary', 'marion', 'esther', 'bella', 'katie', 'kate', 'katie haydon', 'mary green', 'esther odell', 'aunt ellen', 'miss eldon', 'lady hazeldean', 'kate haydon']",0,[],female

1887_meade-the-palace-beautiful,14,"['joseph', 'frankie', 'arthur', 'tommy', 'lawson', 'henry', 'mr danesfield', 'captain mainwaring', 'tommy dove', 'misses price', 'arthur noel', 'mr jones', 'mr ellsworthy', 'paternoster row']",28,"['hannah', 'constantia', 'bridget', 'kate', 'susan', 'poppy', 'biddy', 'sarah', 'miss jasmine', 'jasmine mainwaring', 'penelope mansion', 'poppy jenkins', 'miss daisy', 'constantia warren', 'hannah martin', 'miss egerton', 'primrose mainwaring', 'miss slowcum', 'sophia martineau', 'mrs jones', 'agnes egerton', 'sarah mary', 'sarah ann', 'sarah janes', 'aunt flint', 'daisy mainwaring', 'queen rose', 'miss primrose']",10,"['eyebright', 'rosebury', 'cathedraling', 'mansell', 'pink', 'mortlock', 'spiller', 'dredge', 'woodbine cottage', 'palace beautiful']",female

1887_molesworth-silverthorns,13,"['jerry', 'gervais', 'edward', 'ted', 'arthur', 'sam', 'basil', 'gueda knox', 'britton garnett', 'dr lewis', 'mr miller', 'gervais waldron', 'mr meredon']",20,"['amy', 'fanny', 'charlotte', 'marion', 'edith', 'dolly', 'gretham', 'alix', 'claudia', 'lady mildred', 'mrs knox', 'mrs ball', 'miss meredon', 'miss waldron', 'charlotte waldron', 'miss lloyd', 'lady mildred osbert', 'fanny lathom', 'claudia meredon', 'mrs carteret']",7,"['wortherham', 'rectory', 'gueda', 'kelpie', 'silverthorns', 'lalage', 'herr marklestatter']",female

1887_peard-prentice-hugh,44,"['john', 'jakes', 'agrippa', 'peter', 'henry', 'kalendar', 'stephen', 'hugh', 'edgar', 'samson', 'matthew', 'andrew', 'hans', 'roger', 'hob', 'hal', 'elyas', 'wolf', 'denys', 'william', 'dick', 'paul', 'tor brewer', 'william franklyn', 'james alwyn', 'broad gate', 'saint nicholas', 'john hamlyn', 'tor mohun', 'richard allen', 'roger brewer', 'master gervase', 'ned parsons', 'friar nicholas', 'master william pontington', 'hal crocker', 'hugh bassett', 'friar luke', 'stephen bassett', 'master carver', 'king edward', 'master dennis', 'sir thomas', 'robin bolton']",14,"['nell', 'thomasin', 'eleanor', 'mat', 'anne', 'dickon', 'joan', 'alice', 'dame edith', 'prentice wat', 'mistress judith', 'dame alicia', 'saint margaret', 'mistress prothasy']",10,"['biry', 'edulf', 'winchelsey', 'blagdon', 'clyst', 'moll', 'kalendarhay', 'exminster', 'gascony', 'bishop bitton']",female

1888_burnett-little-saint-elizabeth-and-other-tales,3,"['jem', 'uncle bertrand', 'mr claus']",4,"['jane', 'flora', 'miss baby', 'aunt hetty']",1,['rochemont'],female

1888_burnett-sara-crewe,4,"['lascar', 'mr carmichael', 'uncle tom', 'mr carrisford']",7,"['sara', 'missy', 'emily', 'miss st john', 'marie antoinette', 'miss amelia', 'miss minchin']",4,"['ermengarde', 'hindustani', 'large family', 'select seminary']",female

1888_ewing-snap-dragons-old-father-christmas,7,"['william', 'dick', 'dragons', 'master harry', 'godfather garbel', 'mr skratdj', 'guy fawkes']",6,"['moon', 'patty', 'jemima', 'kitty', 'polly', 'mrs skratdj']",3,"['methuselah', 'vesuvius', 'snap']",female

1888_meade-the-little-princess-of-towerhill,26,"['wallace', 'jethro', 'bruce', 'antonio', 'jim', 'sam', 'josephus', 'hannibal', 'tom', 'budd', 'jack', 'trusty', 'billy', 'harry sandwith', 'frank fowler', 'russell square', 'mr sinclair', 'mr alger', 'sir john', 'gordon browne', 'mr otis', 'king alfred', 'billy andersen', 'tom jones', 'alfred pearse', 'mr henty']",13,"['janet', 'grace', 'maggie', 'pepper', 'mona', 'temple', 'hermon', 'pat finnahan', 'sairey ann', 'sarah ann', 'poor marcia', 'miss grey', 'lady ascot']",5,"['cummings', 'naples', 'maps', 'amuba', 'bubastes']",female

1888_molesworth-a-christmas-posy,4,"['rex', 'ralph', 'paul', 'bernard']",6,"['emilia', 'olive', 'sylvia', 'molly', 'aunt lois', 'poor auntie']",2,"['madame', 'riquet']",female

1888_molesworth-the-third-miss-st-quentin,20,"['james', 'barnes', 'phil', 'bernard', 'stevens', 'jones', 'fred', 'harvey', 'henry', 'louis', 'louis belvoir', 'uncle marcus', 'fraulein braune', 'captain omar', 'philip cheynes', 'sir philip', 'misses st quentin', 'colonel st quentin', 'major frost', 'bernard omar']",23,"['harriet', 'melanie', 'hetty', 'ermine', 'cinderella', 'ellen', 'hester', 'clarice', 'miss ellison winton', 'miss ermie', 'aunt anna', 'poor madelene', 'miss ella', 'ella st quentin', 'mrs burton', 'mrs robertson', 'miss maddie', 'lady beltravers', 'lady cheynes', 'miss wyndham', 'mrs ward', 'mrs belvoir', 'mrs marchant']",6,"['hewitt', 'coombesthorpe', 'fraulein', 'weevilscoombe', 'cheynesacre', 'mudie']",female

1889_meade-polly-a-new-fashioned-girl,19,"['david', 'zeb', 'watson', 'poll', 'bob', 'patrick', 'george', 'dave', 'nathaniel', 'andrew', 'zebedee', 'paul', 'mr masters', 'farmer long', 'master bunny', 'robinson crusoe', 'poll parrot', 'tyrsley dale', 'micah jones']",34,"['lucy', 'katie', 'flinder', 'nell', 'maggie', 'daisy', 'dolly', 'susan', 'missy', 'mabel', 'ann', 'alice', 'cinder', 'jane', 'miss polly', 'miss firefly', 'miss dalrymple', 'daisy rymple', 'aunt maria cameron', 'miss grinsted', 'jane power', 'maggie ricketts', 'maria cameron', 'miss flower', 'polly parrot', 'peg top moor', 'miss pearl', 'miss jenkins', 'miss helen', 'polly maybright', 'aunt maria', 'peg top', 'polly polly', 'poor polly']",11,"['fly', 'mag', 'rickettses', 'hush', 'scorpion', 'simpkins', 'flooder', 'joneses', 'brewsters', 'flower dalrymple', 'sleepy hollow']",female

1889_molesworth-the-rectory-children,5,"['calton', 'randolph', 'mr redding', 'mr vane', 'mr fairchild']",8,"['amy', 'bride', 'biddy', 'bridget', 'celestina', 'rosalys', 'eleanor', 'miss millet']",5,"['alie', 'seacove', 'roughie', 'seacove rectory', 'laneverel rectory']",female

1889_tytler-a-house-full-of-girls,26,"['ned', 'norman', 'harry', 'wilkins', 'tray', 'cyril', 'roman', 'jonathan', 'ord', 'mr foljambe', 'mr newton', 'redcross manor', 'ned hewett', 'mr charles robinson', 'james carey', 'harry ironside', 'mr pemberton', 'my uncle john', 'mr st foy', 'mr tom', 'welby square', 'colonel russell', 'poor mr carey', 'cyril carey', 'misses stone', 'tom robinson']",40,"['thirza', 'lucy', 'phyllis', 'providence', 'fanny', 'bella', 'kate', 'maisie', 'susan', 'maria', 'ella', 'annie', 'rose', 'hester', 'annie millar', 'miss stone', 'barbara franklin', 'miss sill', 'hester jennings', 'lucy hewett', 'rose millar', 'aunt penny', 'may millar', 'miss lucilla', 'phyllis carey', 'miss burridge', 'miss lascelles', 'miss may', 'lady mary', 'keturah vanhansen', 'miss ironside', 'fanny russell', 'ella carey', 'queen elizabeth', 'dora millar', 'thirza dyer', 'bell hewett', 'jenny coppock', 'miss dora', 'queen charlotte']",14,"['alcestis', 'robarts', 'admetus', 'beauchamp', 'redcross', 'torchon', 'burnet', 'beauchamps', 'melanesia', 'honeyman', 'rector', 'woodleigh', 'growler', 'headley grange']",female

1890_coleridge-maud-florence-nellie,25,"['granny', 'ned', 'henry', 'robertson', 'george', 'lennox', 'james', 'harry', 'matty', 'apollo', 'james cunningham', 'philip carleton', 'henry whittaker', 'mr edgar', 'sir philip', 'jim blake', 'edgar cunningham', 'ashcroft wood', 'ned warren', 'alwyn cunningham', 'charles warren', 'mr alwyn', 'wyn warren', 'mr murray', 'harry whittaker']",38,"['liza', 'ada', 'martha', 'mattie', 'bunny', 'sybil', 'carrie', 'corinne', 'bessie', 'alberta', 'polly', 'florence', 'ethel', 'florrie', 'val', 'mrs murray', 'miss hardman', 'aunt stroud', 'aunt lizzie', 'lady carleton', 'grace elton', 'miss whittaker', 'mrs lee', 'ada price', 'miss dallas', 'maud florence nellie', 'florrie whittaker', 'lily carleton', 'aunt charlotte', 'aunt eliza', 'florence whittaker', 'miss mordaunt', 'miss lily', 'mrs warren', 'miss geraldine', 'maria wilson', 'mrs fletcher', 'martha jane']",7,"['raby', 'rapley', 'ashcroft', 'ravenshurst', 'ashwood', 'wyn', 'dobbles']",female

1890_meade-the-honorable-miss-a-story-of.an-old-fashioned-town,24,"['augustus', 'hunt', 'peter', 'mab', 'bayard', 'davis', 'albert', 'gus', 'perry', 'morris', 'gusty', 'jove', 'major', 'sam', 'loftie', 'mr ingram', 'captain bertram', 'major bertram', 'albert bell', 'rosendale manor', 'loftus bertram', 'mr jones', 'matty bell', 'mr hart']",40,"['lucy', 'trixie', 'martha', 'sophy', 'hannah', 'kate', 'susan', 'clara', 'kitty', 'mabel', 'polly', 'jessie', 'nina', 'alice', 'tester', 'jane', 'miss matty', 'miss josephine', 'alice bell', 'miss catherine', 'miss matty bell', 'miss meadowsweet', 'lady verney', 'martha butler', 'polly jenkins', 'mabel bertram', 'mary anne', 'catherine bertram', 'miss bee', 'josephine hart', 'miss bells', 'daisy jenkins', 'lady georgiana', 'tilly bell', 'beatrice meadowsweet', 'miss maria', 'miss beatrice', 'miss peters', 'sophy bell', 'miss daisy']",11,"['rectory', 'beatricite', 'benjafield', 'rosendale', 'beatricites', 'thursdays', 'jenkinses', 'rector', 'northbury', 'hartites', 'middlemass']",female

1890_molesworth-robin-redbreast-a-story-for-girls,6,"['jass', 'hedge end', 'master eugene', 'robin redbreast', 'uncle marmy', 'lord elvedon']",23,"['bessie', 'eugenia', 'camilla', 'margaret', 'phebe', 'jassie', 'francie', 'frances', 'basse', 'miss scarlett', 'lady myrtle goodacre', 'miss alison mildmay', 'alison mildmay', 'jacinth mildmay', 'mrs burton', 'camilla harper', 'aunt flora', 'aunt alison', 'lady myrtle', 'bessie harper', 'mrs denison', 'miss jacinth', 'brook bank']",7,"['marmaduke', 'aldersmere', 'barmettle', 'stannesley', 'colonel mildmay', 'market square place', 'marmaduke denison']",female

1890_molesworth-the-children-of-the-castle,4,"['adam', 'joseph', 'master winfried', 'master bertrand']",8,"['joan', 'bertha', 'ulrica', 'miss ruby', 'cousin hortensia', 'poor bertrand', 'miss mavis', 'poor mavis']",0,[],female

1891_meade-a-sweet-girl-graduate,12,"['tennyson', 'poll', 'aristotle', 'cicero', 'cyril', 'geoffrey', 'peters', 'mr hayes', 'elliot smiths', 'geoffrey hammond', 'elliot smith', 'ask mr hammond']",45,"['lucy', 'rosalind', 'katie', 'priscilla', 'melissa', 'rosie', 'dorothea', 'hattie', 'maggie', 'nance', 'constance', 'susan', 'nancy', 'meta', 'helen', 'annie', 'annabel', 'miss jones', 'puritan prissie', 'priscilla peel', 'miss lee', 'lucy marsh', 'miss merton', 'hetty jones', 'miss oliphant', 'aunt raby', 'miss eccleston', 'constance field', 'miss singleton', 'meta elliot smith', 'maggie oliphant', 'susan duncan', 'miss forbes', 'miss heath', 'rose merton', 'madame clarice', 'miss vincent', 'miss banister', 'ada hardy', 'poor prissie', 'polly singleton', 'annabel lee', 'nancy banister', 'poor polly', 'rosalind merton']",9,"['propriety', 'kingsdene', 'hush', 'kingsdeneshire', 'spilman', 'euripides', 'beechers', 'prometheus vinctus', 'penywern cottage']",female

1891_molesworth-nurse-heatherdales-story,4,"['franz', 'sir hulbert', 'master francis', 'uncle bevil']",4,"['martha', 'aunt lally', 'miss bess', 'miss marian']",2,"['larkins', 'treluan']",female

1892_everett_green-the-lord-of-dynevor-a-tale-of-the-times-of-edward-the-first,16,"['caradoc', 'david', 'britton', 'godfrey', 'llewelyn', 'gelert', 'raoul', 'einon', 'howel', 'prince alphonso', 'res vychan', 'king edward', 'raoul latimer', 'sir res', 'res wendot', 'lord montacute']",9,"['britten', 'meredith', 'eleanor', 'lady joanna', 'lady gertrude cherleton', 'lady arthyn', 'joanna alphonso', 'lady gertrude', 'strata florida']",13,"['cadwalader', 'wenwynwyn', 'carnarvon', 'welshman', 'snowdon', 'dynevor', 'maelgon', 'llanymddyvri', 'poleyn', 'carregcennen', 'towy', 'griffeth', 'vychan cherleton']",female

1892_meade-the-lady-of-the-forest-a-story-for-girls,21,"['kit', 'valentine', 'davis', 'bob', 'dick', 'carlo', 'jim', 'eton', 'robert', 'elijah', 'jack', 'master philip', 'master phil', 'phil lovel', 'robinson crusoe', 'mr baring', 'squire lovel', 'uncle rupert', 'james grasper', 'rupert lovel', 'philip lovel']",19,"['abby', 'ruby', 'nancy', 'peggy', 'clementina', 'kitty', 'betty', 'aunt bella', 'miss griselda', 'katharine lovel', 'miss marmaduke', 'aunt grizel', 'griselda lovel', 'miss rachel', 'rachel lovel', 'miss gabrielle', 'aunt katharine', 'poor rachel', 'nancy white']",4,"['zerubbabel', 'avonsyde', 'newbolt', 'surefoot']",female

1892_molesworth-the-girls-and-i-a-veracious-history,3,"['rowley', 'jack', 'mr parsley']",12,"['anne', 'dorothea', 'hebe', 'serry', 'valeria', 'maudie', 'linny', 'serena', 'judith', 'maud', 'miss cross', 'miss stirling']",0,[],female

1893_everett_green-in-the-days-of-chivalry-a-tale-of-the-times-of-the-black-prince,40,"['oliver', 'caen', 'peter', 'nat', 'louis', 'stephen', 'philip', 'garonne', 'scots', 'somme', 'andrew', 'roger', 'earls', 'william', 'raymond', 'broc', 'malcolm', 'adour', 'alexander', 'roy outremer', 'gobin agace', 'king arthur', 'sir galahad', 'sir gaston', 'nephew john', 'peter sanghurst', 'english king', 'good john', 'master bernard', 'sir james', 'de brocas', 'sir hugh vavasour', 'holy father', 'sir knight', 'father anselm', 'sir hugh', 'father paul', 'james audley', 'master huntsman', 'young edward']",14,"['bridget', 'jean', 'calais', 'constanza', 'joanna', 'margot', 'saut', 'blois', 'brittany', 'alicia', 'joan', 'annette', 'joan vavasour', 'queen philippa']",26,"['frenchmen', 'basildene', 'cistercian', 'castres', 'navailles', 'genoese', 'bordeaux', 'perigord', 'orthez', 'pope', 'arnald', 'clewer', 'rector', 'rouen', 'gascon', 'woodcrych', 'sauveterre', 'gascony', 'abbeville', 'gascons', 'crecy', 'sanctuary', 'black death', 'blessed virgin', 'round table', 'black visor']",female

1893_molesworth-blanche-a-story-for-girls,21,"['fleming', 'reginald', 'archies', 'archie', 'george', 'norman', 'lyle', 'gerald', 'stasy derwent', 'sir adam', 'norman milward', 'mr otterson', 'pinnerton green', 'mr fenning', 'east moddersham', 'sir adam nigel', 'les rosiers', 'sir conway', 'mr bracy', 'archie dunstan', 'major frederic']",29,"['janet', 'aline', 'agatha', 'blanche', 'deborah', 'josephine', 'adela', 'mildred', 'mrs lilford', 'aunt harriot', 'miss derwent', 'mrs burgess', 'miss wandle', 'amy lilford', 'miss anastasia', 'florry wandle', 'mrs oh', 'miss stasy', 'adela bracy', 'rosy milward', 'aunt grace', 'mrs finch', 'lady hebe', 'blanche derwent', 'mrs harrowby', 'lady marth', 'lady harriot dunstan', 'miss blanchie', 'mrs selwyn']",18,"['fotherley', 'herty', 'halliday', 'coblenz', 'alderwood', 'enneslie', 'blissmore', 'crossburn', 'flopper', 'rector', 'beltons', 'bradshaw', 'bewley', 'pinnerton', 'messrs otterson', 'monsieur paulmier', 'saint x', 'monsieur bergeret']",female

1894_everett_green-the-lost-treasure-of-trevlyn-a-story-of-the-days-of-the-gunpowder-plot,38,"['joshua', 'walter', 'peter', 'rupert', 'henry', 'cuthbert', 'philip', 'jacob', 'martin', 'james', 'earl', 'thomas', 'abraham', 'guido', 'anthony', 'nicholas', 'budge row', 'long robin', 'guido fawkes', 'master kay', 'sir richard', 'abraham dyson', 'father urban', 'robert catesby', 'trevlyn chase', 'master thomas percy', 'jacob dyson', 'nicholas trevlyn', 'martin holt', 'anthony cole', 'master harlow', 'walter cole', 'lord andover', 'hammerton heath', 'sir richard trevlyn', 'cuthbert trevlyn', 'lord culverhouse', 'sir robert']",27,"['rachel', 'bridget', 'ellen', 'martha', 'keziah', 'tresham', 'joanna', 'esther', 'miriam', 'bessie', 'kate', 'cecilia', 'cherry', 'jemima', 'petronella', 'ellen wyvern', 'lady frances', 'aunt dowsabel', 'prudence dyson', 'gipsy queen', 'mistress susan', 'queen bess', 'lady arabella', 'lady humbert', 'mary stuart', 'keren happuch', 'queen mary']",13,"['romish', 'romanist', 'papist', 'whitefriars', 'alsatia', 'countess', 'pope', 'kezzie', 'fiddle', 'romanists', 'tyrrel', 'dobbin', 'viscount']",female

1894_everett_green-the-secret-chamber-at-chad,14,"['saviour', 'warbel', 'chadwick', 'bertram', 'julian', 'ralph', 'henry', 'sir edward chadwell', 'brother fabian', 'dean colet', 'sir oliver', 'lord mortimer', 'sir oliver chadgrove', 'brother emmanuel']",1,['lady chadgrove'],7,"['lollards', 'lollardism', 'bosworth', 'lollard', 'edred', 'chadwater', 'beaumaris']",female

1894_meade-red-rose-and-tiger-lily-or-in-a-wider-world,16,"['kit', 'joe', 'boris', 'harry', 'jacko', 'william', 'phil', 'het', 'robin', 'guy', 'mr lorrimer', 'carlton club', 'sir john', 'sir john thornton', 'mr drummond', 'geoffrey hamlyn']",21,"['susy', 'nonie', 'kitty', 'antonia', 'nora', 'nell', 'elinor', 'molly', 'jane', 'hester', 'miss hetty', 'jane macalister', 'miss annie', 'miss nan', 'nan thornton', 'mrs martin', 'kitty lorrimer', 'hester thornton', 'annie forest', 'marie antoinette', 'miss bernard temple']",6,"['squire', 'dobbin', 'grange', 'pinkerton', 'friar', 'squire lorrimer']",female

1894_molesworth-my-new-home,9,"['quintin', 'harry', 'percival', 'pert', 'mr timbs', 'mr vandeleur', 'master lindsay', 'gerard nestor', 'cousin cosmo']",12,"['vallie', 'kezia', 'charlotte', 'dolly', 'nan', 'sharley', 'val', 'anna', 'miss linden', 'windy gap', 'miss helena', 'cousin agnes']",4,"['middlemead', 'middlemoor', 'dollysweet', 'quick french']",female

1895_burnett-two-little-pilgrims-process-a-story-of-the-city-beautiful,8,"['jones', 'ben', 'christian', 'bob', 'jerry', 'robin', 'john holt', 'christopher columbus']",2,"['meg', 'aunt matilda']",2,"['chicago', 'straw parlor']",female

1895_ewing-the-peace-egg-and-other-tales,21,"['dragon', 'dragons', 'georgy', 'jester', 'hector', 'harry', 'william', 'dick', 'nicholas', 'saladin', 'patrick', 'man jack', 'mr bull', 'godfather garbel', 'mr skratdj', 'guy fawkes', 'king of egypt', 'captain calftail', 'valiant slasher', 'master robin', 'master robert']",14,"['polly', 'sarah', 'tup', 'jemima', 'pax', 'betsy', 'dora', 'kitty', 'patty', 'lucy jane', 'little man jack', 'dame dolly', 'grand sword dance', 'peace egg']",10,"['methuselah', 'snap', 'pilgrims', 'yorkshire', 'britons', 'darkie', 'themistocles', 'christendom', 'vesuvius', 'rouge pot']",female

1895_meade-girls-new-and-old,9,"['cecil', 'charlie', 'maurice', 'ages', 'matty', 'jimmy', 'evans', 'homer', 'mr danvers']",14,"['amy', 'ophelia', 'kate', 'annie', 'kitty', 'matilda', 'molly', 'hester', 'desdemona', 'hester temple', 'miss forester', 'kate oconnor', 'molly lavender', 'miss leicester']",0,[],female

1895_molesworth-the-carved-lions,7,"['sis', 'haddie', 'crowley', 'mr cranston', 'green bank', 'mr raby', 'great mexington']",9,"['susan', 'geraldine', 'lydia', 'myra', 'miss fenmore', 'miss ledbury', 'miss fryer', 'aunty etta', 'miss aspinall']",3,"['aunty', 'haddon', 'fernley']",female

1896_meade-a-little-mother-to-the-others,23,"['fortune', 'david', 'noah', 'simpson', 'phil', 'stevie', 'conrad', 'di', 'matty', 'tom', 'jack', 'master philip', 'fortune squeers', 'master apollo', 'mr dolman', 'david delaney', 'master orion', 'uncle william', 'uncle ben', 'pole star', 'ben holt', 'matty bell', 'rodesia lee']",25,"['mary', 'rachel', 'evangeline', 'susan', 'peggy', 'lucy', 'providence', 'mother rodesia', 'super ashton', 'aunt sarah', 'miss ramsay', 'super ashton rectory', 'diana delaney', 'miss stevenson', 'miss wamsay', 'aunt sawah', 'bessie darling', 'delaney manor', 'aunt jane', 'miss iris', 'miss diana', 'poor rub', 'susan jenkins', 'aunt jane dolman', 'miss ann']",5,"['jew', 'hush', 'madersley', 'wectory', 'greased lightning']",female

1896_molesworth-philippa,7,"['palden', 'michael', 'solomon', 'bernard', 'charley', 'michael gresham', 'bernard gresham']",6,"['philippa', 'evey', 'evelyn', 'maida', 'miss raynsworth', 'mrs lermont']",4,"['marlby', 'dorriford', 'headfort', 'merle']",female

